TimestampRx	TimestampTx	AccX	AccY	AccZ	MagnX	MagnY	MagnZ	GyroX	GyroY	GyroZ	qW	qX	qY	qZ	HDR_AccX	HDR_AccY	HDR_AccZ
0	105717	-64	20	-991	298	-436	-459	-2.5	2.75	1.8125	0.0003195775	0.8346232	-0.5507696	-0.007541624	0	0	0
31	105737	-62	-45	-984	297	-429	-476	-2.625	1.875	8.75	-0.001314206	0.8397202	-0.5429223	-0.01017915	0	0	0
15	105756	-91	-23	-986	277	-426	-492	-2.5	2.375	6.1875	-0.002905706	0.8437726	-0.5365726	-0.01135981	0	0	0
31	105776	-49	-40	-987	268	-426	-492	-3	0.6875	2.625	-0.0057929	0.848402	-0.5291908	-0.01173392	0	0	0
15	105796	-117	-73	-975	241	-422	-517	-4.1875	1.375	-0.625	-0.009119401	0.8527656	-0.5220294	-0.01388806	0	0	0
15	105816	-44	-56	-983	225	-422	-522	-2.75	0.875	-6.75	-0.01143758	0.8556838	-0.5171707	-0.01445497	0	0	0
15	105836	-12	-77	-975	191	-415	-544	-2.125	2.125	-13.25	-0.01285896	0.8571053	-0.5148319	-0.01238587	0	0	0
31	105856	-20	-106	-966	176	-416	-555	-1.875	2.0625	-16.5	-0.01472534	0.8583142	-0.5128008	-0.01073685	0	0	0
15	105876	35	-44	-988	140	-410	-556	-2.125	3.6875	-25.8125	-0.01255492	0.8559074	-0.5169324	-0.006765287	0	0	0
15	105896	10	-64	-975	117	-414	-565	0	2.1875	-24.75	-0.01316976	0.8539458	-0.5201786	-0.004180665	0	0	0
15	105920	5	-103	-991	83	-406	-567	-1.9375	2	-29.375	-0.01330276	0.8505871	-0.5256652	-0.0008107105	0	0	0
31	105940	82	-75	-965	46	-403	-566	-1.25	3.9375	-35.875	-0.01329167	0.8456582	-0.5335483	0.003441008	0	0	0
15	105959	84	-68	-1007	29	-406	-564	-1.5	2.9375	-32.75	-0.011838	0.8384206	-0.5448334	0.008207554	0	0	0
15	105979	137	-70	-1033	-12	-401	-560	-4.375	2.0625	-32.25	-0.008858188	0.8284823	-0.5597855	0.01336821	0	0	0
15	105999	155	-67	-936	-17	-406	-551	0.375	3.0625	-30.25	-0.004808131	0.8177572	-0.5752736	0.01761583	0	0	0
31	106019	76	-49	-994	-41	-401	-550	-1.25	2.0625	-18.8125	-0.002437004	0.8068392	-0.5904044	0.02066999	0	0	0
15	106039	163	-75	-999	-58	-401	-542	-2.625	3	-9.5625	0.002763333	0.7938214	-0.6077173	0.02279358	0	0	0
15	106059	138	-32	-959	-65	-402	-535	-1.1875	1.75	-8	0.00546006	0.7807513	-0.6242979	0.02548794	0	0	0
15	106079	118	-26	-982	-80	-408	-529	-3.5	1.75	-8.3125	0.007684228	0.7681728	-0.639612	0.02734864	0	0	0
